source_path,FY,period,section,line_label,series_id,value,unit,row_role,source_file,source_cell,formula,source_status,source_basis,vktpc_source_file,vktpc_source_cell,vktpc_source_status,population_source_file,population_source_cell,population_source_status,model_id,quarter_composition,actual_quarters,forecast_quarters,replacement_flag,value_status,residual_vs_official,scenario_name,scenario_role,fed_path,availability_status,forecast_segment
BEFU26 official,2001,FY2001,Key volumes,Light RUC net km,light_ruc_net_km,5664.92423,million km,bridge_input,annual_spine.csv,B5,,ACTUAL,BEFU26 official source row,,,,,,,,2000Q3; 2000Q4; 2001Q1; 2001Q2,2000Q3; 2000Q4; 2001Q1; 2001Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,Key volumes,PED VKT per capita,ped_vkt_per_capita,6693.1300373161,km/person,bridge_input,annual_spine.csv,P12,,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,Key volumes,TUC GTK,tuc_gtk,0.0,tonne-km,bridge_input,annual_spine.csv,P13,,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,RUC,Light RUC net revenue,light_ruc_net_revenue,471.299792052174,$m nominal ex GST,leaf,annual_spine.csv,P28,,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,RUC,Heavy RUC net revenue,heavy_ruc_net_revenue,817.000645878261,$m nominal ex GST,leaf,annual_spine.csv,P29,,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,RUC,Light BEV RUC net revenue,light_bev_ruc_net_revenue,0.0,$m nominal ex GST,leaf,annual_spine.csv,P30,,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,RUC,Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,0.0,$m nominal ex GST,leaf,annual_spine.csv,P31,,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,RUC,PHEV RUC net revenue,phev_ruc_net_revenue,0.0,$m nominal ex GST,leaf,annual_spine.csv,P32,,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,RUC,RUC refunds,ruc_refunds,52.32499065,$m nominal ex GST,deduction,annual_spine.csv,P33,,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,RUC,Gross RUC,gross_ruc_revenue,1340.62542858043,$m nominal ex GST,aggregate,annual_spine.csv,P34,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,RUC,RUC admin,ruc_admin_revenue,11.6520995530435,$m nominal ex GST,deduction,annual_spine.csv,P35,,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,RUC,RUC net admin,ruc_revenue_net_admin,1328.97332902739,$m nominal ex GST,aggregate,annual_spine.csv,P36,gross_ruc_revenue - ruc_admin_revenue,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,RUC,RUC net admin/refunds,total_ruc_net_revenue,1276.64833837739,$m nominal ex GST,aggregate,annual_spine.csv,P37,ruc_revenue_net_admin - ruc_refunds,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,FED,Gross PED,gross_ped_revenue,1761.92669309,$m nominal ex GST,leaf,annual_spine.csv,P40,,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,FED,LPG,gross_lpg_revenue,36.42896451,$m nominal ex GST,leaf,annual_spine.csv,P41,,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,FED,CNG,gross_cng_revenue,0.07415424,$m nominal ex GST,leaf,annual_spine.csv,P42,,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,FED,Gross FED,gross_fed_revenue,1798.42981184,$m nominal ex GST,aggregate,annual_spine.csv,P43,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,FED,FED refunds,fed_refunds,50.75234515,$m nominal ex GST,deduction,annual_spine.csv,P44,,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,FED,Net FED,net_fed_revenue,1747.67746669,$m nominal ex GST,aggregate,annual_spine.csv,P45,gross_fed_revenue - fed_refunds,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,MVR,MR1,mr1_revenue,194.58943063087,$m nominal ex GST,leaf,annual_spine.csv,P48,,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,MVR,MR2,mr2_revenue,36.98767016,$m nominal ex GST,leaf,annual_spine.csv,P49,,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,MVR,MR13,coo_revenue,7.17026205217391,$m nominal ex GST,deduction,annual_spine.csv,P50,,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,MVR,Gross MVR,gross_mvr_revenue,238.747362843043,$m nominal ex GST,aggregate,annual_spine.csv,P51,mr1_revenue + mr2_revenue + coo_revenue,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,MVR,MVR admin,mvr_admin_revenue,50.0373060608695,$m nominal ex GST,deduction,annual_spine.csv,P52,,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,MVR,MVR net admin & COO,mvr_revenue_net_admin_coo,181.53979473,$m nominal ex GST,aggregate,annual_spine.csv,P53,mr1_revenue + mr2_revenue - mvr_admin_revenue,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,MVR,MVR refunds,mvr_refunds,0.56602152,$m nominal ex GST,deduction,annual_spine.csv,P54,,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,MVR,MVR net admin/refunds/COO,net_mvr_revenue,180.97377321,$m nominal ex GST,aggregate,annual_spine.csv,P55,mvr_revenue_net_admin_coo - mvr_refunds,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,TUC,TUC net revenue,tuc_net_revenue,0.0,$m nominal ex GST,leaf,annual_spine.csv,P58,,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,Totals,Total gross revenues,total_gross_revenue,3377.80260326348,$m nominal ex GST,aggregate,annual_spine.csv,P61,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,Totals,Total admin fees,total_admin_fees,68.8596676660869,$m nominal ex GST,aggregate,annual_spine.csv,P62,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,Totals,Total revenues net of admin fees,total_revenue_net_admin,3308.94293559739,$m nominal ex GST,aggregate,annual_spine.csv,P63,total_gross_revenue - total_admin_fees,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,Totals,Total refunds,total_refunds,103.64335732,$m nominal ex GST,aggregate,annual_spine.csv,P64,ruc_refunds + fed_refunds + mvr_refunds,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2015,FY2015,Totals,Total NLTF revenue,total_nltf_net_revenue,3205.29957827739,$m nominal ex GST,aggregate,annual_spine.csv,P65,total_revenue_net_admin - total_refunds,ACTUAL,BEFU26 official source row,,,,,,,,2014Q3; 2014Q4; 2015Q1; 2015Q2,2014Q3; 2014Q4; 2015Q1; 2015Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,Key volumes,Light RUC net km,light_ruc_net_km,9669.475028,million km,bridge_input,annual_spine.csv,Q5,,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,Key volumes,Heavy RUC net km,heavy_ruc_net_km,3716.710068,million km,bridge_input,annual_spine.csv,Q6,,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,Key volumes,Light BEV RUC net km,light_bev_ruc_net_km,0.0,million km,bridge_input,annual_spine.csv,Q7,,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,Key volumes,Heavy BEV RUC net km,heavy_bev_ruc_net_km,0.0,million km,bridge_input,annual_spine.csv,Q8,,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,Key volumes,PHEV RUC net km,phev_ruc_net_km,0.0,million km,bridge_input,annual_spine.csv,Q9,,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,Key volumes,PED volume,ped_volume,3202.11158003494,million litres,bridge_input,annual_spine.csv,Q10,,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,Key volumes,Light petrol VKT,light_petrol_vkt,31727.3308918574,million km,bridge_input,annual_spine.csv,Q11,,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,Key volumes,PED VKT per capita,ped_vkt_per_capita,6802.19231052517,km/person,bridge_input,annual_spine.csv,Q12,,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,Key volumes,TUC GTK,tuc_gtk,0.0,tonne-km,bridge_input,annual_spine.csv,Q13,,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,RUC,Light RUC net revenue,light_ruc_net_revenue,530.085117,$m nominal ex GST,leaf,annual_spine.csv,Q28,,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,RUC,Heavy RUC net revenue,heavy_ruc_net_revenue,856.897472313044,$m nominal ex GST,leaf,annual_spine.csv,Q29,,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,RUC,Light BEV RUC net revenue,light_bev_ruc_net_revenue,0.0,$m nominal ex GST,leaf,annual_spine.csv,Q30,,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,RUC,Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,0.0,$m nominal ex GST,leaf,annual_spine.csv,Q31,,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,RUC,PHEV RUC net revenue,phev_ruc_net_revenue,0.0,$m nominal ex GST,leaf,annual_spine.csv,Q32,,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,RUC,RUC refunds,ruc_refunds,51.76397021,$m nominal ex GST,deduction,annual_spine.csv,Q33,,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,RUC,Gross RUC,gross_ruc_revenue,1438.74655952304,$m nominal ex GST,aggregate,annual_spine.csv,Q34,light_ruc_net_revenue + heavy_ruc_net_revenue + light_bev_ruc_net_revenue + heavy_bev_ruc_net_revenue + phev_ruc_net_revenue + ruc_refunds,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,RUC,RUC admin,ruc_admin_revenue,12.1292957047826,$m nominal ex GST,deduction,annual_spine.csv,Q35,,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,RUC,RUC net admin,ruc_revenue_net_admin,1426.61726381826,$m nominal ex GST,aggregate,annual_spine.csv,Q36,gross_ruc_revenue - ruc_admin_revenue,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,RUC,RUC net admin/refunds,total_ruc_net_revenue,1374.85329360826,$m nominal ex GST,aggregate,annual_spine.csv,Q37,ruc_revenue_net_admin - ruc_refunds,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,FED,Gross PED,gross_ped_revenue,1906.0248969,$m nominal ex GST,leaf,annual_spine.csv,Q40,,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,FED,LPG,gross_lpg_revenue,35.33328707,$m nominal ex GST,leaf,annual_spine.csv,Q41,,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,FED,CNG,gross_cng_revenue,0.06420263,$m nominal ex GST,leaf,annual_spine.csv,Q42,,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,FED,Gross FED,gross_fed_revenue,1941.4223866,$m nominal ex GST,aggregate,annual_spine.csv,Q43,gross_ped_revenue + gross_lpg_revenue + gross_cng_revenue,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,FED,FED refunds,fed_refunds,58.67643187,$m nominal ex GST,deduction,annual_spine.csv,Q44,,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,FED,Net FED,net_fed_revenue,1882.74595473,$m nominal ex GST,aggregate,annual_spine.csv,Q45,gross_fed_revenue - fed_refunds,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,MVR,MR1,mr1_revenue,226.018254258261,$m nominal ex GST,leaf,annual_spine.csv,Q48,,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,MVR,MR2,mr2_revenue,38.97034193,$m nominal ex GST,leaf,annual_spine.csv,Q49,,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,MVR,MR13,coo_revenue,7.55330949565217,$m nominal ex GST,deduction,annual_spine.csv,Q50,,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,MVR,Gross MVR,gross_mvr_revenue,272.541905683913,$m nominal ex GST,aggregate,annual_spine.csv,Q51,mr1_revenue + mr2_revenue + coo_revenue,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,MVR,MVR admin,mvr_admin_revenue,50.0416334782609,$m nominal ex GST,deduction,annual_spine.csv,Q52,,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,MVR,MVR net admin & COO,mvr_revenue_net_admin_coo,214.94696271,$m nominal ex GST,aggregate,annual_spine.csv,Q53,mr1_revenue + mr2_revenue - mvr_admin_revenue,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,MVR,MVR refunds,mvr_refunds,0.81911607,$m nominal ex GST,deduction,annual_spine.csv,Q54,,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,MVR,MVR net admin/refunds/COO,net_mvr_revenue,214.12784664,$m nominal ex GST,aggregate,annual_spine.csv,Q55,mvr_revenue_net_admin_coo - mvr_refunds,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,TUC,TUC net revenue,tuc_net_revenue,0.0,$m nominal ex GST,leaf,annual_spine.csv,Q58,,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,Totals,Total gross revenues,total_gross_revenue,3652.71085180696,$m nominal ex GST,aggregate,annual_spine.csv,Q61,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,Totals,Total admin fees,total_admin_fees,69.7242386786957,$m nominal ex GST,aggregate,annual_spine.csv,Q62,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,Totals,Total revenues net of admin fees,total_revenue_net_admin,3582.98661312826,$m nominal ex GST,aggregate,annual_spine.csv,Q63,total_gross_revenue - total_admin_fees,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,Totals,Total refunds,total_refunds,111.25951815,$m nominal ex GST,aggregate,annual_spine.csv,Q64,ruc_refunds + fed_refunds + mvr_refunds,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
BEFU26 official,2016,FY2016,Totals,Total NLTF revenue,total_nltf_net_revenue,3471.72709497826,$m nominal ex GST,aggregate,annual_spine.csv,Q65,total_revenue_net_admin - total_refunds,ACTUAL,BEFU26 official source row,,,,,,,,2015Q3; 2015Q4; 2016Q1; 2016Q2,2015Q3; 2015Q4; 2016Q1; 2016Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
