source_path,FY,period,section,line_label,series_id,value,unit,row_role,source_file,source_cell,formula,source_status,source_basis,vktpc_source_file,vktpc_source_cell,vktpc_source_status,population_source_file,population_source_cell,population_source_status,model_id,quarter_composition,actual_quarters,forecast_quarters,replacement_flag,value_status,residual_vs_official,scenario_name,scenario_role,fed_path,availability_status,forecast_segment
BEFU26 official,2001,FY2001,Key volumes,Light RUC net km,light_ruc_net_km,5664.92423,million km,bridge_input,annual_spine.csv,B5,,ACTUAL,BEFU26 official source row,,,,,,,,2000Q3; 2000Q4; 2001Q1; 2001Q2,2000Q3; 2000Q4; 2001Q1; 2001Q2,,False,actual,0.0,befu26_official,official_comparator,BEFU26,available,
Current finalist High population/comparison,2026,FY2026,Totals,Total gross revenues,total_gross_revenue,4842.573125158394,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_comparison_1:FY2026,gross_ruc_revenue + gross_fed_revenue + gross_mvr_revenue + tuc_net_revenue,source_backed,current_hybrid_formula,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,False,Current-finalist FY nowcast (2 actual + 2 forecast),100.56124610573352,current_comparison_1,comparison,Current planned path,available,
Current finalist High population/comparison,2026,FY2026,Totals,Total admin fees,total_admin_fees,106.94818500709749,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_comparison_1:FY2026,ruc_admin_revenue + mvr_admin_revenue + coo_revenue,source_backed,current_hybrid_formula,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,False,Current-finalist FY nowcast (2 actual + 2 forecast),4.973799150320701e-13,current_comparison_1,comparison,Current planned path,available,
Current finalist High population/comparison,2026,FY2026,Totals,Total revenues net of admin fees,total_revenue_net_admin,4735.624940151296,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_comparison_1:FY2026,total_gross_revenue - total_admin_fees,source_backed,current_hybrid_formula,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,False,Current-finalist FY nowcast (2 actual + 2 forecast),100.56124610573625,current_comparison_1,comparison,Current planned path,available,
Current finalist High population/comparison,2026,FY2026,Totals,Total refunds,total_refunds,141.41236836784387,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_comparison_1:FY2026,ruc_refunds + fed_refunds + mvr_refunds,source_backed,current_hybrid_formula,,,,,,,,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,False,Current-finalist FY nowcast (2 actual + 2 forecast),-1.4210854715202004e-13,current_comparison_1,comparison,Current planned path,available,
Current finalist High population/comparison,2026,FY2026,Totals,Total NLTF revenue,total_nltf_net_revenue,4594.212571783452,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_comparison_1:FY2026,total_revenue_net_admin - total_refunds,source_backed,current_hybrid_formula,,,,,,,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4,2026Q1; 2026Q2,False,Current-finalist FY nowcast (2 actual + 2 forecast),100.56124610573261,current_comparison_1,comparison,Current planned path,available,
Current finalist High population/comparison,2026,FY2026,Key volumes,Current finalist Light RUC conventional modelled km,current_light_ruc_conventional_modelled_km,12813.447752201508,million km,audit_only,forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q3; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2025Q4; data/current_revenue_outlook/revenue_chart_rows.csv:historical_actual:2026Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q2,sum quarterly current finalist Light RUC conventional model forecast,source_backed,current_finalist_model_conventional_light_ruc_forecast,,,,,,,dynamic_RESID_GBR_n150_d1_lr0.05_w36,2025Q3; 2025Q4; 2026Q1; 2026Q2,2025Q3; 2025Q4; 2026Q1,2026Q2,False,Current-finalist FY nowcast (3 actual + 1 forecast),,current_comparison_1,comparison,Current planned path,available,
Current finalist High population/comparison,2027,FY2027,Key volumes,Light RUC net km,light_ruc_net_km,12961.948272829242,million km,bridge_input,forecast_scenario_comparison.parquet; official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q2; scenario_inputs/scenario_input_wide.parquet:PED:population (2026Q3; 2026Q4; 2027Q1; 2027Q2); VFM 202405 Base uptake shares; BEFU26 rate cells AB5; AB7; AB9,raw Light RUC conventional model forecast (preserved exactly under the Base uptake basis),source_backed,raw AR(1) PED VKT per capita x scenario-input population; raw Light RUC conventional model forecast expanded by MoT VFM 202405 Base uptake shares (conventional_anchor_vfm_composition_v1),,,,,,,dynamic_RESID_GBR_n150_d1_lr0.05_w36,2026Q3; 2026Q4; 2027Q1; 2027Q2,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,current_finalist_forecast,503.11265312514297,current_comparison_1,comparison,Current planned path,available,
Current finalist High population/comparison,2027,FY2027,Key volumes,Heavy RUC net km,heavy_ruc_net_km,4110.916527916741,million km,bridge_input,forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q2,sum quarterly current finalist Heavy RUC net km,source_backed,current_finalist_model,,,,,,,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,2026Q3; 2026Q4; 2027Q1; 2027Q2,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,current_finalist_forecast,-123.68704914667887,current_comparison_1,comparison,Current planned path,available,
Current finalist High population/comparison,2027,FY2027,Key volumes,Light BEV RUC net km,light_bev_ruc_net_km,1548.6994354135409,million km,bridge_input,forecast_scenario_comparison.parquet; official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q2; scenario_inputs/scenario_input_wide.parquet:PED:population (2026Q3; 2026Q4; 2027Q1; 2027Q2); VFM 202405 Base uptake shares; BEFU26 rate cells AB5; AB7; AB9,base pool (conventional / VFM Base conventional share) * VFM Base Light BEV share,source_backed,raw AR(1) PED VKT per capita x scenario-input population; raw Light RUC conventional model forecast expanded by MoT VFM 202405 Base uptake shares (conventional_anchor_vfm_composition_v1),,,,,,,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,2026Q3; 2026Q4; 2027Q1; 2027Q2,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,current_finalist_forecast,-23.495365041909054,current_comparison_1,comparison,Current planned path,available,
Current finalist High population/comparison,2027,FY2027,Key volumes,Heavy BEV RUC net km,heavy_bev_ruc_net_km,0.0,million km,bridge_input,annual_spine.csv,AB8,nan,source_backed,BEFU26 official fixed component,,,,,,,,2026Q3; 2026Q4; 2027Q1; 2027Q2,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,current_finalist_forecast,0.0,current_comparison_1,comparison,Current planned path,available,
Current finalist High population/comparison,2027,FY2027,Key volumes,PHEV RUC net km,phev_ruc_net_km,849.1520171718391,million km,bridge_input,forecast_scenario_comparison.parquet; official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q2; scenario_inputs/scenario_input_wide.parquet:PED:population (2026Q3; 2026Q4; 2027Q1; 2027Q2); VFM 202405 Base uptake shares; BEFU26 rate cells AB5; AB7; AB9,base pool (conventional / VFM Base conventional share) * VFM Base PHEV share,source_backed,raw AR(1) PED VKT per capita x scenario-input population; raw Light RUC conventional model forecast expanded by MoT VFM 202405 Base uptake shares (conventional_anchor_vfm_composition_v1),,,,,,,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,2026Q3; 2026Q4; 2027Q1; 2027Q2,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,current_finalist_forecast,-17.30142137378084,current_comparison_1,comparison,Current planned path,available,
Current finalist High population/comparison,2027,FY2027,Key volumes,PED volume,ped_volume,2921.0684323108812,million litres,bridge_input,forecast_scenario_comparison.parquet; scenario_inputs/scenario_input_wide.parquet; official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q2; scenario_inputs/scenario_input_wide.parquet:PED:population (2026Q3; 2026Q4; 2027Q1; 2027Q2); VFM 202405 Base uptake shares; BEFU26 rate cells AB5; AB7; AB9,raw PED/light-petrol VKT * BEFU26 litres intensity / 100,source_backed,raw AR(1) PED VKT/capita + scenario-input population (scenario_input_population) + BEFU26 intensity,forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q2,current_finalist_model,scenario_inputs/scenario_input_wide.parquet,scenario_inputs/scenario_input_wide.parquet:PED:population (2026Q3; 2026Q4; 2027Q1; 2027Q2),scenario_input_population,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,2026Q3; 2026Q4; 2027Q1; 2027Q2,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,current_finalist_forecast,77.30450289634109,current_comparison_1,comparison,Current planned path,available,
Current finalist High population/comparison,2027,FY2027,Key volumes,Light petrol VKT,light_petrol_vkt,32388.168746026582,million km,bridge_input,forecast_scenario_comparison.parquet; official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q2; scenario_inputs/scenario_input_wide.parquet:PED:population (2026Q3; 2026Q4; 2027Q1; 2027Q2); VFM 202405 Base uptake shares; BEFU26 rate cells AB5; AB7; AB9,raw AR(1) PED VKT per capita * scenario-input population,source_backed,raw AR(1) PED VKT per capita x scenario-input population; raw Light RUC conventional model forecast expanded by MoT VFM 202405 Base uptake shares (conventional_anchor_vfm_composition_v1),forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q2,current_finalist_model,scenario_inputs/scenario_input_wide.parquet,scenario_inputs/scenario_input_wide.parquet:PED:population (2026Q3; 2026Q4; 2027Q1; 2027Q2),scenario_input_population,,2026Q3; 2026Q4; 2027Q1; 2027Q2,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,current_finalist_forecast,857.1354429562816,current_comparison_1,comparison,Current planned path,available,
Current finalist High population/comparison,2027,FY2027,Key volumes,PED VKT per capita,ped_vkt_per_capita,5962.372187463133,km/person,bridge_input,forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q2,sum quarterly current finalist PED VKT/capita,source_backed,current_finalist_model,forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q2,current_finalist_model,,,,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,2026Q3; 2026Q4; 2027Q1; 2027Q2,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,current_finalist_forecast,145.64620863757318,current_comparison_1,comparison,Current planned path,available,
Current finalist High population/comparison,2027,FY2027,Key volumes,TUC GTK,tuc_gtk,8179315222.66,tonne-km,bridge_input,annual_spine.csv,AB13,nan,source_backed,BEFU26 official fixed component,,,,,,,,2026Q3; 2026Q4; 2027Q1; 2027Q2,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,current_finalist_forecast,0.0,current_comparison_1,comparison,Current planned path,available,
Current finalist High population/comparison,2027,FY2027,RUC,Light RUC net revenue,light_ruc_net_revenue,945.8176832453779,$m nominal ex GST,replacement_line,forecast_scenario_comparison.parquet; official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q2; scenario_inputs/scenario_input_wide.parquet:PED:population (2026Q3; 2026Q4; 2027Q1; 2027Q2); VFM 202405 Base uptake shares; BEFU26 rate cells AB5; AB7; AB9,conventional Light RUC km * BEFU26 conventional Light effective rate,source_backed,"raw AR(1) PED bridge and conventional-anchor VFM composition, scenario-input population and BEFU26 effective rate",,,,,,,dynamic_RESID_GBR_n150_d1_lr0.05_w36,2026Q3; 2026Q4; 2027Q1; 2027Q2,,2026Q3; 2026Q4; 2027Q1; 2027Q2,True,current_finalist_forecast,36.71152159955295,current_comparison_1,comparison,Current planned path,available,
Current finalist High population/comparison,2027,FY2027,RUC,Heavy RUC net revenue,heavy_ruc_net_revenue,1234.6266726365643,$m nominal ex GST,replacement_line,forecast_scenario_comparison.parquet; official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q2,sum quarterly current Heavy RUC net km * BEFU26 effective rate,source_backed,current_finalist_model + BEFU26 effective rate,,,,,,,HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,2026Q3; 2026Q4; 2027Q1; 2027Q2,,2026Q3; 2026Q4; 2027Q1; 2027Q2,True,current_finalist_forecast,-37.14678439690579,current_comparison_1,comparison,Current planned path,available,
Current finalist High population/comparison,2027,FY2027,RUC,Light BEV RUC net revenue,light_bev_ruc_net_revenue,112.9209892794671,$m nominal ex GST,replacement_line,forecast_scenario_comparison.parquet; official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q2; scenario_inputs/scenario_input_wide.parquet:PED:population (2026Q3; 2026Q4; 2027Q1; 2027Q2); VFM 202405 Base uptake shares; BEFU26 rate cells AB5; AB7; AB9,allocated Light BEV RUC km * BEFU26 Light BEV effective rate,source_backed,"raw AR(1) PED bridge and conventional-anchor VFM composition, scenario-input population and BEFU26 effective rate",,,,,,,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,2026Q3; 2026Q4; 2027Q1; 2027Q2,,2026Q3; 2026Q4; 2027Q1; 2027Q2,True,current_finalist_forecast,-1.7131276756139044,current_comparison_1,comparison,Current planned path,available,
Current finalist High population/comparison,2027,FY2027,RUC,Heavy BEV RUC net revenue,heavy_bev_ruc_net_revenue,0.0,$m nominal ex GST,leaf,annual_spine.csv,AB31,nan,source_backed,BEFU26 official fixed component,,,,,,,,2026Q3; 2026Q4; 2027Q1; 2027Q2,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,current_finalist_forecast,0.0,current_comparison_1,comparison,Current planned path,available,
Current finalist High population/comparison,2027,FY2027,RUC,PHEV RUC net revenue,phev_ruc_net_revenue,31.075034298778483,$m nominal ex GST,replacement_line,forecast_scenario_comparison.parquet; official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q2; scenario_inputs/scenario_input_wide.parquet:PED:population (2026Q3; 2026Q4; 2027Q1; 2027Q2); VFM 202405 Base uptake shares; BEFU26 rate cells AB5; AB7; AB9,allocated PHEV RUC km * BEFU26 PHEV effective rate,source_backed,"raw AR(1) PED bridge and conventional-anchor VFM composition, scenario-input population and BEFU26 effective rate",,,,,,,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,2026Q3; 2026Q4; 2027Q1; 2027Q2,,2026Q3; 2026Q4; 2027Q1; 2027Q2,True,current_finalist_forecast,-0.6331519583484173,current_comparison_1,comparison,Current planned path,available,
Current finalist High population/comparison,2027,FY2027,RUC,RUC refunds,ruc_refunds,78.1187556293993,$m nominal ex GST,deduction,annual_spine.csv,AB33,nan,source_backed,BEFU26 official fixed component,,,,,,,,2026Q3; 2026Q4; 2027Q1; 2027Q2,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,current_finalist_forecast,0.0,current_comparison_1,comparison,Current planned path,available,
Current finalist High population/comparison,2027,FY2027,RUC,Gross RUC,gross_ruc_revenue,2402.559135089587,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_comparison_1:FY2027,optimized light_ruc_net_revenue + heavy_ruc_net_revenue + optimized light_bev_ruc_net_revenue + BEFU26 heavy_bev_ruc_net_revenue + optimized phev_ruc_net_revenue + BEFU26 ruc_refunds,source_backed,current_hybrid_formula,,,,,,,,2026Q3; 2026Q4; 2027Q1; 2027Q2,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,current_finalist_forecast,-3.4085544578629197,current_comparison_1,comparison,Current planned path,available,
Current finalist High population/comparison,2027,FY2027,RUC,RUC admin,ruc_admin_revenue,34.8931365028412,$m nominal ex GST,deduction,annual_spine.csv,AB35,nan,source_backed,BEFU26 official fixed component,,,,,,,,2026Q3; 2026Q4; 2027Q1; 2027Q2,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,current_finalist_forecast,0.0,current_comparison_1,comparison,Current planned path,available,
Current finalist High population/comparison,2027,FY2027,RUC,RUC net admin,ruc_revenue_net_admin,2367.665998586746,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_comparison_1:FY2027,gross_ruc_revenue - BEFU26 ruc_admin_revenue,source_backed,current_hybrid_formula,,,,,,,,2026Q3; 2026Q4; 2027Q1; 2027Q2,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,current_finalist_forecast,-3.408554457864284,current_comparison_1,comparison,Current planned path,available,
Current finalist High population/comparison,2027,FY2027,RUC,RUC net admin/refunds,total_ruc_net_revenue,2289.5472429573465,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_comparison_1:FY2027,ruc_revenue_net_admin - BEFU26 ruc_refunds,source_backed,current_hybrid_formula,,,,,,,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp; dynamic_RESID_GBR_n150_d1_lr0.05_w36; HEAVY_RUC__VNEXT_SOLVED_CONVEX_TOP4,2026Q3; 2026Q4; 2027Q1; 2027Q2,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,current_finalist_forecast,-3.4085544578633744,current_comparison_1,comparison,Current planned path,available,
Current finalist High population/comparison,2027,FY2027,FED,Gross PED,gross_ped_revenue,2220.2592054021966,$m nominal ex GST,replacement_line,forecast_scenario_comparison.parquet; scenario_inputs/scenario_input_wide.parquet; official_annual.csv,data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q2; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q2; scenario_inputs/scenario_input_wide.parquet:PED:population (2026Q3; 2026Q4; 2027Q1; 2027Q2); VFM 202405 Base uptake shares; BEFU26 rate cells AB5; AB7; AB9,raw PED/light-petrol VKT * BEFU26 litres intensity / 100 * BEFU26 PED rate,source_backed,"raw AR(1) PED bridge and conventional-anchor VFM composition, scenario-input population and BEFU26 effective rate; population_source=scenario_input_population",forecast_scenario_comparison.parquet,data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q3; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2026Q4; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q1; data/current_revenue_outlook/revenue_chart_rows.csv:current_comparison_1:2027Q2,current_finalist_model,scenario_inputs/scenario_input_wide.parquet,scenario_inputs/scenario_input_wide.parquet:PED:population (2026Q3; 2026Q4; 2027Q1; 2027Q2),scenario_input_population,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,2026Q3; 2026Q4; 2027Q1; 2027Q2,,2026Q3; 2026Q4; 2027Q1; 2027Q2,True,current_finalist_forecast,58.75796413261651,current_comparison_1,comparison,Current planned path,available,
Current finalist High population/comparison,2027,FY2027,FED,LPG,gross_lpg_revenue,42.6326898203412,$m nominal ex GST,leaf,annual_spine.csv,AB41,nan,source_backed,BEFU26 official fixed component,,,,,,,,2026Q3; 2026Q4; 2027Q1; 2027Q2,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,current_finalist_forecast,0.0,current_comparison_1,comparison,Current planned path,available,
Current finalist High population/comparison,2027,FY2027,FED,CNG,gross_cng_revenue,0.0,$m nominal ex GST,leaf,annual_spine.csv,AB42,nan,source_backed,BEFU26 official fixed component,,,,,,,,2026Q3; 2026Q4; 2027Q1; 2027Q2,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,current_finalist_forecast,0.0,current_comparison_1,comparison,Current planned path,available,
Current finalist High population/comparison,2027,FY2027,FED,Gross FED,gross_fed_revenue,2262.8918952225376,$m nominal ex GST,calculated_rollup,current_hybrid_formula,current_revenue_outlook:current_comparison_1:FY2027,gross_ped_revenue + BEFU26 gross_lpg_revenue + BEFU26 gross_cng_revenue,source_backed,current_hybrid_formula,,,,,,,PED__DIAGLAB__B__glsar__ylag1__ar1__wexp,2026Q3; 2026Q4; 2027Q1; 2027Q2,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,current_finalist_forecast,58.75796413261742,current_comparison_1,comparison,Current planned path,available,
Current finalist High population/comparison,2027,FY2027,FED,FED refunds,fed_refunds,80.6529606896518,$m nominal ex GST,deduction,annual_spine.csv,AB44,nan,source_backed,BEFU26 official fixed component,,,,,,,,2026Q3; 2026Q4; 2027Q1; 2027Q2,,2026Q3; 2026Q4; 2027Q1; 2027Q2,False,current_finalist_forecast,0.0,current_comparison_1,comparison,Current planned path,available,
